aMarkerPercent,alignment,bMarkerPercent,ba,baseDenom,bna,category,corpus,dnmalignment,docId,logdnmalignment,nba,nbna,noLogAlign,numUtterances,powerDenom,replierId,sparsityA,sparsityB,speakerId
0.005494505494505495,5.19295685089021,0.011049723756906077,1.0,180.0,1.0,take,Brown,0.988950276243094,adam01.xml,4.505349850705881,0.0,179.0,0.9944444444444445,181,1.0,CHI,1109,2259,MOT
0.026881720430107527,3.561046082604051,0.011049723756906077,1.0,176.0,1.0,want,Brown,0.18895027624309393,adam01.xml,2.89591193827178,4.0,175.0,0.19431818181818183,181,5.0,CHI,1109,2259,MOT
0.096045197740113,3.5159256473235816,0.0625,8.0,143.0,2.0,get,Brown,0.40808823529411764,adam01.xml,2.0188169198634007,9.0,141.0,0.45660222130810363,160,17.0,MOT,1560,1145,CHI
0.006211180124223602,3.2771447329921766,0.04375,1.0,159.0,6.0,why,Brown,0.95625,adam01.xml,3.1292636661785136,0.0,153.0,0.9622641509433962,160,1.0,MOT,1560,1145,CHI
0.01092896174863388,3.2414756567854415,0.049723756906077346,2.0,179.0,7.0,put,Brown,0.9502762430939227,adam01.xml,3.0012724539296065,0.0,172.0,0.9608938547486033,181,2.0,CHI,1109,2259,MOT
0.03723404255319149,3.2131451501592156,0.011049723756906077,1.0,174.0,1.0,one,Brown,0.13180741910023677,adam01.xml,2.5594397016505672,6.0,173.0,0.13711001642036125,181,7.0,CHI,1109,2259,MOT
0.041916167664670656,3.084527772337122,0.0375,3.0,153.0,3.0,up,Brown,0.39107142857142857,adam01.xml,2.4361164856185686,4.0,150.0,0.40896358543417366,160,7.0,MOT,1560,1145,CHI
0.05325443786982249,3.0431988107929144,0.05625,5.0,151.0,4.0,put,Brown,0.49930555555555556,adam01.xml,2.2901625729954884,4.0,147.0,0.52906548933039,160,9.0,MOT,1560,1145,CHI
0.006211180124223602,2.9894626605403953,0.05625,1.0,159.0,8.0,can,Brown,0.94375,adam01.xml,2.8779492378976075,0.0,151.0,0.949685534591195,160,1.0,MOT,1560,1145,CHI
0.11602209944751381,2.988563784075378,0.05,6.0,139.0,2.0,go,Brown,0.2357142857142857,adam01.xml,1.7429693050586228,15.0,137.0,0.2713257965056526,160,21.0,MOT,1560,1145,CHI
0.016304347826086956,2.984558972955866,0.022099447513812154,1.0,178.0,3.0,me,Brown,0.31123388581952116,adam01.xml,2.7135903814778253,2.0,175.0,0.31647940074906367,181,3.0,CHI,1109,2259,MOT
0.05235602094240838,2.839078463508615,0.011049723756906077,1.0,171.0,1.0,it,Brown,0.08895027624309393,adam01.xml,2.202764757711835,9.0,170.0,0.09415204678362574,181,10.0,CHI,1109,2259,MOT
0.005494505494505495,2.70805020110221,0.0718232044198895,1.0,180.0,12.0,get,Brown,0.9281767955801105,adam01.xml,2.633547673804289,0.0,168.0,0.9333333333333333,181,1.0,CHI,1109,2259,MOT
