alignment,ba,bna,category,corpus,dnmalignment,docId,nba,nbna,replierId,speakerId
0.8938178760220965,1,2,discrep,Manchester,0.7,liz01b.xml,0,7,INV,CHI
1.9924301646902063,1,0,incl,Manchester,0.9,liz01b.xml,0,9,INV,CHI
0.6931471805599453,2,1,preps,Manchester,0.2,liz01b.xml,2,5,INV,CHI
2.0149030205422647,2,0,quant,Manchester,0.8,liz01b.xml,0,8,INV,CHI
1.0176432261344426,1,19,article,Manchester,0.7560975609756098,liz01b.xml,0,62,MOT,CHI
2.06746535063312,1,6,certain,Manchester,0.9146341463414634,liz01b.xml,0,75,MOT,CHI
1.123003741792269,0,8,discrep,Manchester,-0.0975609756097561,liz01b.xml,1,73,MOT,CHI
1.5163474893680884,1,8,excl,Manchester,0.3902439024390244,liz01b.xml,1,72,MOT,CHI
0.28166400012621795,6,24,i,Manchester,0.0956848030018762,liz01b.xml,7,45,MOT,CHI
1.3156767939059373,1,10,incl,Manchester,0.36585365853658536,liz01b.xml,1,70,MOT,CHI
0.6443570163905133,4,34,ipron,Manchester,0.5365853658536586,liz01b.xml,0,44,MOT,CHI
0.7602864833975738,5,23,negate,Manchester,0.37282229965156793,liz01b.xml,2,52,MOT,CHI
0.6711682738411702,14,20,preps,Manchester,0.25203252032520324,liz01b.xml,7,41,MOT,CHI
1.4017985476558557,4,11,quant,Manchester,0.48373983739837395,liz01b.xml,2,65,MOT,CHI
0.5793882952032874,1,30,you,Manchester,0.6219512195121951,liz01b.xml,0,51,MOT,CHI
1.5281749483553342,2,0,article,Manchester,0.031282051282051276,liz01b.xml,37,61,CHI,MOT
3.2188758248682,0,0,certain,Manchester,0.0,liz01b.xml,2,98,CHI,MOT
1.3156767939059377,0,0,conj,Manchester,0.0,liz01b.xml,20,80,CHI,MOT
2.292534757140544,0,1,discrep,Manchester,-0.01,liz01b.xml,3,96,CHI,MOT
1.6635051337043758,0,1,excl,Manchester,-0.01,liz01b.xml,7,92,CHI,MOT
0.6359887667199966,1,1,i,Manchester,0.009411764705882352,liz01b.xml,33,65,CHI,MOT
1.047968555849355,0,0,incl,Manchester,0.0,liz01b.xml,25,75,CHI,MOT
1.4482860371478585,2,0,ipron,Manchester,0.02878048780487805,liz01b.xml,39,59,CHI,MOT
0.924258901523332,2,4,negate,Manchester,0.05111111111111111,liz01b.xml,16,78,CHI,MOT
