alignment,ba,bna,category,corpus,dnmalignment,docId,nba,nbna,replierId,speakerId
0.3519579540605937,46,84,article,Providence,0.11186950890825725,lil34.xml,43,148,MOT,CHI
2.018816919863401,1,16,certain,Providence,0.2803738317757009,lil34.xml,2,302,MOT,CHI
0.43843644992998443,23,66,conj,Providence,0.11257194149638317,lil34.xml,36,196,MOT,CHI
1.0750817912579156,3,42,discrep,Providence,0.23481308411214954,lil34.xml,5,271,MOT,CHI
1.4508328822574619,1,29,excl,Providence,0.23987538940809966,lil34.xml,2,289,MOT,CHI
0.6710562227457533,15,69,i,Providence,0.20706775700934582,lil34.xml,17,220,MOT,CHI
0.4443805243578379,23,63,incl,Providence,0.10913640774219907,lil34.xml,38,197,MOT,CHI
0.6868677250751023,44,80,ipron,Providence,0.2513883245293241,lil34.xml,25,172,MOT,CHI
1.351314642223864,3,19,negate,Providence,0.14574988874054295,lil34.xml,11,288,MOT,CHI
0.7164427431634675,13,98,preps,Providence,0.338416133792425,lil34.xml,6,204,MOT,CHI
2.063693184711697,4,19,quant,Providence,0.42834890965732086,lil34.xml,4,294,MOT,CHI
1.6314168191528757,0,20,tentat,Providence,-0.06230529595015576,lil34.xml,1,300,MOT,CHI
-0.13613217432458002,3,109,you,Providence,-0.07618238459359955,lil34.xml,8,201,MOT,CHI
0.9808292530117262,1,0,article,Providence,0.6666666666666667,lil34.xml,0,2,OPE,CHI
0.2876820724517808,0,0,conj,Providence,0.0,lil34.xml,1,2,OPE,CHI
0.2876820724517808,0,0,discrep,Providence,0.0,lil34.xml,1,2,OPE,CHI
0.9808292530117262,1,0,i,Providence,0.6666666666666667,lil34.xml,0,2,OPE,CHI
0.2876820724517808,0,0,incl,Providence,0.0,lil34.xml,1,2,OPE,CHI
0.28768207245178085,1,1,ipron,Providence,0.33333333333333337,lil34.xml,0,1,OPE,CHI
0.2876820724517808,0,0,negate,Providence,0.0,lil34.xml,1,2,OPE,CHI
0.9808292530117262,1,0,preps,Providence,0.6666666666666667,lil34.xml,0,2,OPE,CHI
0.5533852381847866,9,7,article,Providence,0.11484593837535012,lil34.xml,12,23,CHI,MOT
2.302585092994046,0,0,certain,Providence,0.0,lil34.xml,3,48,CHI,MOT
-0.4367176516122686,1,9,conj,Providence,-0.1051693404634581,lil34.xml,10,31,CHI,MOT
0.5108256237659907,0,5,discrep,Providence,-0.09803921568627451,lil34.xml,3,43,CHI,MOT
0.9162907318741553,0,3,excl,Providence,-0.058823529411764705,lil34.xml,3,45,CHI,MOT
0.23026101908307384,2,13,i,Providence,0.039215686274509776,lil34.xml,4,32,CHI,MOT
-0.4054651081081644,1,7,incl,Providence,-0.07993966817496229,lil34.xml,12,31,CHI,MOT
0.5663954749208013,5,6,ipron,Providence,0.09681372549019607,lil34.xml,11,29,CHI,MOT
0.3813675565291037,1,3,negate,Providence,0.004901960784313722,lil34.xml,11,36,CHI,MOT
0.4700036292457357,1,4,preps,Providence,0.013071895424836596,lil34.xml,8,38,CHI,MOT
0.7151260872787204,1,4,quant,Providence,0.04481792717086834,lil34.xml,6,40,CHI,MOT
1.4469189829363256,0,2,tentat,Providence,-0.0392156862745098,lil34.xml,2,47,CHI,MOT
2.5455312716044354,0,0,we,Providence,0.0,lil34.xml,2,49,CHI,MOT
0.2559333741372005,0,0,you,Providence,0.0,lil34.xml,22,29,CHI,MOT
0.6931471805599453,1,0,article,Providence,0.16666666666666666,lil34.xml,2,3,OPE,MOT
-0.2876820724517808,0,1,conj,Providence,-0.16666666666666666,lil34.xml,2,3,OPE,MOT
0.15415067982725827,0,1,discrep,Providence,-0.16666666666666666,lil34.xml,1,4,OPE,MOT
0.8472978603872037,0,0,excl,Providence,0.0,lil34.xml,1,5,OPE,MOT
1.540445040947149,1,0,i,Providence,0.8333333333333334,lil34.xml,0,5,OPE,MOT
-0.4054651081081643,1,2,ipron,Providence,-0.16666666666666669,lil34.xml,2,1,OPE,MOT
0.4054651081081645,1,1,preps,Providence,0.16666666666666669,lil34.xml,1,3,OPE,MOT
1.540445040947149,1,0,quant,Providence,0.8333333333333334,lil34.xml,0,5,OPE,MOT
-0.2876820724517808,0,1,tentat,Providence,-0.16666666666666666,lil34.xml,2,3,OPE,MOT
0.15415067982725827,0,1,you,Providence,-0.16666666666666666,lil34.xml,1,4,OPE,MOT
0.18232155679395456,1,4,article,Providence,0.08333333333333331,lil34.xml,1,6,CHI,OPE
-0.3254224004346281,0,5,conj,Providence,-0.4166666666666667,lil34.xml,1,6,CHI,OPE
0.09531017980432499,0,1,i,Providence,-0.08333333333333333,lil34.xml,3,8,CHI,OPE
0.10536051565782634,1,2,ipron,Providence,0.0,lil34.xml,3,6,CHI,OPE
1.466337068793427,0,0,negate,Providence,0.0,lil34.xml,1,11,CHI,OPE
0.3677247801253172,0,2,preps,Providence,-0.16666666666666666,lil34.xml,1,9,CHI,OPE
0.7731898882334816,0,1,quant,Providence,-0.08333333333333333,lil34.xml,1,10,CHI,OPE
1.466337068793427,0,0,you,Providence,0.0,lil34.xml,1,11,CHI,OPE
-0.2231435513142097,1,3,article,Providence,-0.1111111111111111,lil34.xml,2,3,MOT,OPE
0.10536051565782634,0,2,certain,Providence,-0.2222222222222222,lil34.xml,1,6,MOT,OPE
0.28768207245178085,1,4,i,Providence,0.4444444444444444,lil34.xml,0,4,MOT,OPE
-0.040821994520255145,2,4,ipron,Providence,0.0,lil34.xml,1,2,MOT,OPE
0.810930216216329,0,0,negate,Providence,0.0,lil34.xml,2,7,MOT,OPE
-0.7419373447293773,0,6,preps,Providence,-0.6666666666666666,lil34.xml,1,2,MOT,OPE
1.2039728043259357,0,0,quant,Providence,0.0,lil34.xml,1,8,MOT,OPE
-0.1823215567939548,0,3,you,Providence,-0.3333333333333333,lil34.xml,1,5,MOT,OPE
0.6931471805599453,1,0,article,Providence,0.25,lil34.xml,1,2,MOT,TOY
0.5108256237659905,0,0,i,Providence,0.0,lil34.xml,1,3,MOT,TOY
0.5108256237659905,0,0,ipron,Providence,0.0,lil34.xml,1,3,MOT,TOY
0.6931471805599453,1,0,preps,Providence,0.25,lil34.xml,1,2,MOT,TOY
-0.18232155679395456,1,2,article,Providence,-0.09999999999999998,vio36.xml,1,1,FAT,BRO
0.6931471805599454,1,1,preps,Providence,0.6,vio36.xml,0,3,FAT,BRO
0.28768207245178085,1,2,article,Providence,0.4,vio36.xml,0,2,MOT,BRO
0.6931471805599452,0,0,certain,Providence,0.0,vio36.xml,1,4,MOT,BRO
0.0,0,1,i,Providence,-0.2,vio36.xml,1,3,MOT,BRO
0.0,0,1,ipron,Providence,-0.2,vio36.xml,1,3,MOT,BRO
-0.4700036292457356,0,1,preps,Providence,-0.2,vio36.xml,2,2,MOT,BRO
0.6931471805599454,1,1,quant,Providence,0.6,vio36.xml,0,3,MOT,BRO
-0.4054651081081645,0,2,tentat,Providence,-0.4,vio36.xml,1,2,MOT,BRO
-0.4054651081081645,0,6,article,Providence,-0.46153846153846156,vio36.xml,1,6,FAT,CHI
-0.06899287148695166,0,4,conj,Providence,-0.3076923076923077,vio36.xml,1,8,FAT,CHI
0.8472978603872037,0,1,i,Providence,-0.07692307692307693,vio36.xml,1,11,FAT,CHI
-0.2076393647782444,0,3,incl,Providence,-0.23076923076923078,vio36.xml,2,8,FAT,CHI
0.15415067982725827,0,3,ipron,Providence,-0.23076923076923078,vio36.xml,1,9,FAT,CHI
-0.08701137698962991,1,3,preps,Providence,-0.05769230769230771,vio36.xml,3,6,FAT,CHI
-0.32690278560506225,2,12,article,Providence,-0.14942528735632188,vio36.xml,4,11,MOT,CHI
-0.1823215567939548,0,11,conj,Providence,-0.3793103448275862,vio36.xml,1,17,MOT,CHI
-0.14903557916048782,1,12,i,Providence,-0.11494252873563221,vio36.xml,2,14,MOT,CHI
-0.6931471805599452,0,8,incl,Providence,-0.27586206896551724,vio36.xml,4,17,MOT,CHI
0.6623755218931916,7,10,ipron,Providence,0.4137931034482759,vio36.xml,0,12,MOT,CHI
-0.5753641449035619,1,15,preps,Providence,-0.3017241379310345,vio36.xml,3,10,MOT,CHI
1.9810014688665833,1,1,we,Providence,0.43103448275862066,vio36.xml,1,26,MOT,CHI
0.29213642280116114,2,6,you,Providence,0.05747126436781608,vio36.xml,4,17,MOT,CHI
0.7576857016975166,3,2,article,Providence,0.14772727272727273,vio36.xml,5,12,CHI,FAT
1.704748092238425,0,0,certain,Providence,0.0,vio36.xml,2,20,CHI,FAT
1.4350845252893227,0,0,conj,Providence,0.0,vio36.xml,3,19,CHI,FAT
0.9382696385929303,0,2,discrep,Providence,-0.09090909090909091,vio36.xml,1,19,CHI,FAT
2.0368819272610397,0,0,excl,Providence,0.0,vio36.xml,1,21,CHI,FAT
-0.4054651081081644,0,4,i,Providence,-0.18181818181818182,vio36.xml,4,14,CHI,FAT
0.2876820724517808,1,4,incl,Providence,0.022727272727272735,vio36.xml,3,14,CHI,FAT
-0.057158413839948796,1,3,ipron,Providence,-0.038961038961038974,vio36.xml,6,12,CHI,FAT
2.0368819272610397,0,0,negate,Providence,0.0,vio36.xml,1,21,CHI,FAT
0.9236708391717776,3,2,preps,Providence,0.20129870129870128,vio36.xml,4,13,CHI,FAT
1.01160091167848,0,1,quant,Providence,-0.045454545454545456,vio36.xml,2,19,CHI,FAT
2.0368819272610397,0,0,tentat,Providence,0.0,vio36.xml,1,21,CHI,FAT
0.6061358035703157,0,2,you,Providence,-0.09090909090909091,vio36.xml,2,18,CHI,FAT
1.1631508098056806,1,0,article,Providence,0.2222222222222222,vio36.xml,2,6,MOT,FAT
0.1177830356563836,0,1,conj,Providence,-0.1111111111111111,vio36.xml,2,6,MOT,FAT
0.5108256237659905,0,1,discrep,Providence,-0.1111111111111111,vio36.xml,1,7,MOT,FAT
0.5108256237659905,0,1,excl,Providence,-0.1111111111111111,vio36.xml,1,7,MOT,FAT
1.203972804325936,1,1,i,Providence,0.7777777777777778,vio36.xml,0,7,MOT,FAT
0.5108256237659905,0,1,incl,Providence,-0.1111111111111111,vio36.xml,1,7,MOT,FAT
0.916290731874155,3,0,ipron,Providence,0.16666666666666669,vio36.xml,3,3,MOT,FAT
0.10536051565782634,0,2,negate,Providence,-0.2222222222222222,vio36.xml,1,6,MOT,FAT
0.5108256237659905,0,1,preps,Providence,-0.1111111111111111,vio36.xml,1,7,MOT,FAT
0.8109302162163289,1,1,tentat,Providence,0.2777777777777778,vio36.xml,1,6,MOT,FAT
0.5108256237659905,0,1,you,Providence,-0.1111111111111111,vio36.xml,1,7,MOT,FAT
-0.6931471805599452,0,0,article,Providence,0.0,vio36.xml,4,1,BRO,MOT
0.2231435513142097,0,0,conj,Providence,0.0,vio36.xml,2,3,BRO,MOT
0.2231435513142097,0,0,discrep,Providence,0.0,vio36.xml,2,3,BRO,MOT
0.2231435513142097,0,0,excl,Providence,0.0,vio36.xml,2,3,BRO,MOT
