aMarkerPercent,alignment,bMarkerPercent,ba,baseDenom,bna,category,corpus,dnmalignment,docId,logdnmalignment,nba,nbna,noLogAlign,numUtterances,powerDenom,replierId,sparsityA,sparsityB,speakerId
0.17857142857142858,1.2809338454620645,0.043478260869565216,1.0,36.0,1.0,and,Kuczaj,0.05652173913043479,abe001.xml,0.8329091229351042,9.0,35.0,0.07222222222222223,46,10.0,CHI,807,223,FAT
0.20689655172413793,1.2237754316221157,0.2391304347826087,6.0,34.0,5.0,he,Kuczaj,0.2608695652173913,abe001.xml,0.7375989431307791,6.0,29.0,0.3529411764705882,46,12.0,CHI,807,223,FAT
0.16363636363636364,0.8540775473725823,0.2391304347826087,4.0,37.0,7.0,a,Kuczaj,0.20531400966183572,abe001.xml,0.6198159074743956,5.0,30.0,0.2552552552552552,46,9.0,CHI,807,223,FAT
0.39473684210526316,-0.6286086594223739,0.13043478260869565,3.0,16.0,3.0,the,Kuczaj,-0.030434782608695643,abe001.xml,-0.26570316573300534,27.0,13.0,-0.0875,46,30.0,CHI,807,223,FAT
0.07692307692307693,2.3978952727983707,0.16666666666666666,1.0,11.0,1.0,what,Kuczaj,0.8333333333333334,abe002.xml,1.791759469228055,0.0,10.0,0.9090909090909091,12,1.0,MOT,82,114,CHI
0.09090909090909091,2.1972245773362196,0.2,1.0,9.0,1.0,go,Kuczaj,0.8,abe002.xml,1.6094379124341003,0.0,8.0,0.8888888888888888,10,1.0,FAT,60,73,CHI
0.15625,2.1747517214841605,0.1111111111111111,2.0,22.0,1.0,a,Kuczaj,0.2888888888888889,abe002.xml,1.2809338454620645,3.0,21.0,0.35454545454545455,27,5.0,CHI,399,122,FAT
0.09090909090909091,1.5040773967762742,0.3,1.0,9.0,2.0,to,Kuczaj,0.7,abe002.xml,1.2039728043259361,0.0,7.0,0.7777777777777778,10,1.0,FAT,60,73,CHI
0.08333333333333333,1.2039728043259361,0.36363636363636365,1.0,10.0,3.0,on,Kuczaj,0.6363636363636364,abe002.xml,1.0116009116784799,0.0,7.0,0.7,11,1.0,CHI,84,52,MOT
0.14285714285714285,0.916290731874155,0.25,1.0,10.0,2.0,a,Kuczaj,0.25,abe002.xml,0.6931471805599453,1.0,8.0,0.3,12,2.0,MOT,82,114,CHI
0.3333333333333333,0.0,0.16666666666666666,1.0,6.0,1.0,and,Kuczaj,0.0,abe002.xml,0.0,5.0,5.0,0.0,12,6.0,MOT,82,114,CHI
0.0196078431372549,3.891820298110627,0.04,1.0,49.0,1.0,eat,Kuczaj,0.96,abe003.xml,3.2188758248682006,0.0,48.0,0.9795918367346939,50,1.0,CHI,492,254,FAT
0.15789473684210525,2.159484249353372,0.1875,2.0,13.0,1.0,go,Kuczaj,0.47916666666666663,abe003.xml,1.2685113254635072,1.0,12.0,0.5897435897435896,16,3.0,FAT,92,130,CHI
0.13793103448275862,2.063693184711697,0.1,3.0,42.0,2.0,a,Kuczaj,0.275,abe003.xml,1.3217558399823193,5.0,40.0,0.3273809523809524,50,8.0,CHI,492,254,FAT
0.2222222222222222,1.6094379124341003,0.42857142857142855,2.0,5.0,1.0,the,Kuczaj,0.5714285714285714,abe003.xml,0.8472978603872037,0.0,4.0,0.8,7,2.0,MOT,55,73,CHI
0.09090909090909091,1.504077396776274,0.06,1.0,45.0,2.0,up,Kuczaj,0.14,abe003.xml,1.2039728043259361,4.0,43.0,0.15555555555555556,50,5.0,CHI,492,254,FAT
0.15789473684210525,1.466337068793427,0.125,1.0,13.0,1.0,a,Kuczaj,0.20833333333333331,abe003.xml,0.980829253011726,2.0,12.0,0.2564102564102564,16,3.0,FAT,92,130,CHI
0.10714285714285714,1.2992829841302607,0.06,1.0,44.0,2.0,gonna,Kuczaj,0.10666666666666666,abe003.xml,1.0216512475319814,5.0,42.0,0.1212121212121212,50,6.0,CHI,492,254,FAT
0.10714285714285714,1.2992829841302607,0.06,1.0,44.0,2.0,what,Kuczaj,0.10666666666666666,abe003.xml,1.0216512475319814,5.0,42.0,0.1212121212121212,50,6.0,CHI,492,254,FAT
0.10714285714285714,1.2992829841302607,0.06,1.0,44.0,2.0,on,Kuczaj,0.10666666666666666,abe003.xml,1.0216512475319814,5.0,42.0,0.1212121212121212,50,6.0,CHI,492,254,FAT
0.36363636363636365,0.8109302162163289,0.5714285714285714,3.0,3.0,1.0,we,Kuczaj,0.1785714285714286,abe003.xml,0.27193371548364187,1.0,2.0,0.4166666666666667,7,4.0,MOT,55,73,CHI
0.29577464788732394,0.7282385003712153,0.1,3.0,29.0,2.0,you,Kuczaj,0.042857142857142844,abe003.xml,0.356674943938732,18.0,27.0,0.07389162561576354,50,21.0,CHI,492,254,FAT
0.16666666666666666,0.6931471805599454,0.06,1.0,40.0,2.0,get,Kuczaj,0.04000000000000001,abe003.xml,0.5108256237659909,9.0,38.0,0.05,50,10.0,CHI,492,254,FAT
0.1111111111111111,0.5596157879354228,0.3125,1.0,14.0,4.0,see,Kuczaj,0.1875,abe003.xml,0.4700036292457356,1.0,10.0,0.2142857142857143,16,2.0,FAT,92,130,CHI
0.15789473684210525,0.3677247801253172,0.25,1.0,13.0,3.0,the,Kuczaj,0.08333333333333331,abe003.xml,0.2876820724517808,2.0,10.0,0.10256410256410253,16,3.0,FAT,92,130,CHI
0.3333333333333333,0.0,1.0,1.0,1.0,1.0,a,Kuczaj,0.0,abe003.xml,0.0,0.0,0.0,0.0,2,1.0,FAT,9,15,MOT
0.1875,1.897119984885881,0.23076923076923078,2.0,10.0,1.0,up,Kuczaj,0.43589743589743585,abe004.xml,1.0608719606852626,1.0,9.0,0.5666666666666667,13,3.0,CHI,110,99,FAT
0.07692307692307693,1.7047480922384253,0.25,1.0,11.0,2.0,you,Kuczaj,0.75,abe004.xml,1.3862943611198906,0.0,9.0,0.8181818181818181,12,1.0,MOT,81,82,CHI
0.1875,1.2039728043259357,0.15384615384615385,1.0,10.0,1.0,go,Kuczaj,0.17948717948717946,abe004.xml,0.7731898882334816,2.0,9.0,0.2333333333333333,13,3.0,CHI,110,99,FAT
