alignment,ba,bna,category,corpus,dnmalignment,docId,nba,nbna,replierId,speakerId
1.029287136068282,16,49,a,Suppes,0.224849500403401,nina44.xml,25,303,MOT,CHI
2.785525513270501,0,2,again,Suppes,-0.005089058524173028,nina44.xml,6,385,MOT,CHI
2.0019996157063566,2,12,all,Suppes,0.16437659033078883,nina44.xml,8,371,MOT,CHI
4.877738620629824,0,0,already,Suppes,0.0,nina44.xml,1,392,MOT,CHI
0.23035728863790172,2,33,and,Suppes,-0.005725190839694666,nina44.xml,22,336,MOT,CHI
4.1845914400698785,0,1,another,Suppes,-0.002544529262086514,nina44.xml,1,391,MOT,CHI
2.046401687601636,0,4,any,Suppes,-0.010178117048346057,nina44.xml,8,381,MOT,CHI
1.3810173040190468,7,39,are,Suppes,0.2947163598263733,nina44.xml,10,337,MOT,CHI
0.739163417846652,1,18,at,Suppes,0.010477473432120937,nina44.xml,16,358,MOT,CHI
2.79065372963742,0,3,back,Suppes,-0.007633587786259542,nina44.xml,4,386,MOT,CHI
2.7855255132705006,3,11,be,Suppes,0.4643765903307888,nina44.xml,3,376,MOT,CHI
3.491444259509933,0,3,better,Suppes,-0.007633587786259542,nina44.xml,1,389,MOT,CHI
3.3270894095084333,1,3,big,Suppes,0.18982188295165395,nina44.xml,4,385,MOT,CHI
4.877738620629824,0,0,bit,Suppes,0.0,nina44.xml,1,392,MOT,CHI
4.767289035464527,2,1,book,Suppes,0.6590330788804071,nina44.xml,1,389,MOT,CHI
4.1845914400698785,0,1,both,Suppes,-0.002544529262086514,nina44.xml,1,391,MOT,CHI
3.491444259509933,0,3,boy,Suppes,-0.007633587786259542,nina44.xml,1,389,MOT,CHI
2.4978434408187202,0,3,but,Suppes,-0.007633587786259542,nina44.xml,6,384,MOT,CHI
4.58751525074937,0,0,by,Suppes,0.0,nina44.xml,2,391,MOT,CHI
4.877738620629824,0,0,came,Suppes,0.0,nina44.xml,1,392,MOT,CHI
2.975529566236472,0,3,car,Suppes,-0.007633587786259542,nina44.xml,3,387,MOT,CHI
3.5579420966664603,0,0,close,Suppes,0.0,nina44.xml,9,384,MOT,CHI
5.570885801189769,1,0,cold,Suppes,0.9974554707379135,nina44.xml,0,392,MOT,CHI
2.2823823856765264,0,7,come,Suppes,-0.017811704834605598,nina44.xml,3,383,MOT,CHI
3.2683007081957234,0,4,comes,Suppes,-0.010178117048346057,nina44.xml,1,388,MOT,CHI
2.9318284715745104,0,6,coming,Suppes,-0.015267175572519083,nina44.xml,1,386,MOT,CHI
4.713383770628324,1,0,could,Suppes,0.1974554707379135,nina44.xml,4,388,MOT,CHI
3.190990621378665,1,3,daddy,Suppes,0.1564885496183206,nina44.xml,5,384,MOT,CHI
0.06899287148695121,0,51,do,Suppes,-0.1297709923664122,nina44.xml,5,337,MOT,CHI
1.7543019066931544,0,16,doing,Suppes,-0.04071246819338423,nina44.xml,2,375,MOT,CHI
