alignment,ba,bna,category,corpus,dnmalignment,docId,nba,nbna,replierId,speakerId
0.25974950411661135,64,112,article,Suppes,0.08549618320610686,nina44.xml,56,161,MOT,CHI
1.8588987720656835,3,19,certain,Suppes,0.24402035623409668,nina44.xml,7,364,MOT,CHI
0.3748097578138061,20,77,conj,Suppes,0.08651399491094144,nina44.xml,40,256,MOT,CHI
0.8446347429677199,9,31,discrep,Suppes,0.09821882951653946,nina44.xml,36,317,MOT,CHI
-0.22842060841505374,0,24,excl,Suppes,-0.061068702290076333,nina44.xml,17,352,MOT,CHI
0.3905510865421583,48,72,i,Suppes,0.08809911150043798,nina44.xml,74,199,MOT,CHI
0.22238239214083277,28,91,incl,Suppes,0.056175376786063824,nina44.xml,50,224,MOT,CHI
0.18894594630917305,121,122,ipron,Suppes,0.06529520852201665,nina44.xml,56,94,MOT,CHI
0.5589662263666271,8,31,negate,Suppes,0.051706755005041044,nina44.xml,45,309,MOT,CHI
0.13158263290880945,79,117,preps,Suppes,0.0423681550420022,nina44.xml,67,130,MOT,CHI
0.7524028767690385,7,42,quant,Suppes,0.10865139949109415,nina44.xml,23,321,MOT,CHI
1.0700759814031755,5,45,tentat,Suppes,0.20610687022900762,nina44.xml,10,333,MOT,CHI
0.7633021672270741,6,42,we,Suppes,0.10863182618907812,nina44.xml,20,325,MOT,CHI
0.07832949841434422,17,126,you,Suppes,0.022495951885264875,nina44.xml,27,223,MOT,CHI
0.1755878028057849,74,47,article,Suppes,0.021065061022876808,nina12.xml,177,144,CHI,MOT
3.5881378843124048,0,0,certain,Suppes,0.0,nina12.xml,10,432,CHI,MOT
-0.8772885740708856,0,10,conj,Suppes,-0.02262443438914027,nina12.xml,78,354,CHI,MOT
0.9311793443679055,0,3,discrep,Suppes,-0.006787330316742082,nina12.xml,38,401,CHI,MOT
0.7642431022436753,0,4,excl,Suppes,-0.00904977375565611,nina12.xml,36,402,CHI,MOT
0.7468513595318067,27,28,i,Suppes,0.07121778477277199,nina12.xml,111,276,CHI,MOT
0.6276373140327425,8,15,incl,Suppes,0.027171721697056582,nina12.xml,93,326,CHI,MOT
