alignment,ba,bna,category,corpus,dnmalignment,docId,nba,nbna,replierId,speakerId
0.04879016416943205,2,7,article,Kuczaj,0.06666666666666665,abe146.xml,1,5,CHI,FAT
0.980829253011726,0,1,certain,Kuczaj,-0.06666666666666667,abe146.xml,1,13,CHI,FAT
0.33647223662121306,1,3,conj,Kuczaj,0.06666666666666665,abe146.xml,2,9,CHI,FAT
0.2876820724517808,0,3,i,Kuczaj,-0.2,abe146.xml,1,11,CHI,FAT
0.9808292530117262,1,3,incl,Kuczaj,0.7333333333333334,abe146.xml,0,11,CHI,FAT
0.3566749439387324,4,5,ipron,Kuczaj,0.20000000000000007,abe146.xml,1,5,CHI,FAT
0.2876820724517808,0,3,negate,Kuczaj,-0.2,abe146.xml,1,11,CHI,FAT
0.7731898882334818,3,3,preps,Kuczaj,0.35,abe146.xml,1,8,CHI,FAT
0.2876820724517808,0,3,quant,Kuczaj,-0.2,abe146.xml,1,11,CHI,FAT
0.980829253011726,0,1,tentat,Kuczaj,-0.06666666666666667,abe146.xml,1,13,CHI,FAT
0.5753641449035618,0,2,we,Kuczaj,-0.13333333333333333,abe146.xml,1,12,CHI,FAT
0.08004270767353638,1,3,you,Kuczaj,-0.016666666666666663,abe146.xml,3,8,CHI,FAT
0.09909090264423082,10,21,article,Kuczaj,0.02988792029887921,abe146.xml,12,30,CHI,MOT
2.9041650800285006,1,1,certain,Kuczaj,0.4726027397260274,abe146.xml,1,70,CHI,MOT
0.36405505123635495,3,20,conj,Kuczaj,0.11350293542074363,abe146.xml,4,46,CHI,MOT
0.9963334395476915,4,9,discrep,Kuczaj,0.22191780821917811,abe146.xml,6,54,CHI,MOT
0.5062698072301302,0,10,excl,Kuczaj,-0.136986301369863,abe146.xml,2,61,CHI,MOT
0.24053529402607887,9,23,i,Kuczaj,0.09105560032232074,abe146.xml,8,33,CHI,MOT
-0.16813692180199813,0,13,incl,Kuczaj,-0.1780821917808219,abe146.xml,4,56,CHI,MOT
-0.11298686339289038,21,23,ipron,Kuczaj,-0.03517215845982968,abe146.xml,16,13,CHI,MOT
-0.6645738081158892,0,22,negate,Kuczaj,-0.3013698630136986,abe146.xml,4,47,CHI,MOT
0.2532415824714893,13,23,preps,Kuczaj,0.09775840597758412,abe146.xml,9,28,CHI,MOT
0.11034805716886575,0,5,quant,Kuczaj,-0.0684931506849315,abe146.xml,8,60,CHI,MOT
0.5158131652770297,1,7,tentat,Kuczaj,0.015410958904109595,abe146.xml,7,58,CHI,MOT
2.512305623976115,0,1,we,Kuczaj,-0.0136986301369863,abe146.xml,1,71,CHI,MOT
-0.09097177820572644,6,17,you,Kuczaj,-0.029354207436399216,abe146.xml,15,35,CHI,MOT
1.0608719606852626,4,4,article,Kuczaj,0.31336405529953915,abe050.xml,3,20,FAT,CHI
-0.3930425881096069,0,4,conj,Kuczaj,-0.12903225806451613,abe050.xml,6,21,FAT,CHI
1.3862943611198904,1,2,discrep,Kuczaj,0.23655913978494622,abe050.xml,2,26,FAT,CHI
0.7576857016975165,0,4,excl,Kuczaj,-0.12903225806451613,abe050.xml,1,26,FAT,CHI
0.6241543090729939,6,4,i,Kuczaj,0.13895781637717125,abe050.xml,7,14,FAT,CHI
1.7917594692280552,0,0,incl,Kuczaj,0.0,abe050.xml,3,28,FAT,CHI
1.0116009116784799,10,5,ipron,Kuczaj,0.34946236559139787,abe050.xml,2,14,FAT,CHI
0.5108256237659907,1,2,negate,Kuczaj,0.028225806451612906,abe050.xml,7,21,FAT,CHI
0.23556607131276697,2,7,preps,Kuczaj,0.043010752688172005,abe050.xml,4,18,FAT,CHI
1.2685113254635072,0,2,quant,Kuczaj,-0.06451612903225806,abe050.xml,1,28,FAT,CHI
0.2513144282809061,5,6,you,Kuczaj,0.06182795698924731,abe050.xml,7,13,FAT,CHI
0.6615528151417281,14,10,article,Kuczaj,0.25210084033613445,abe050.xml,3,15,MOT,CHI
0.4700036292457356,3,8,conj,Kuczaj,0.11309523809523808,abe050.xml,5,26,MOT,CHI
0.4054651081081644,0,6,discrep,Kuczaj,-0.14285714285714285,abe050.xml,2,34,MOT,CHI
1.0055218656020979,1,5,excl,Kuczaj,0.19047619047619047,abe050.xml,2,34,MOT,CHI
0.36464311358790924,3,9,i,Kuczaj,0.0892857142857143,abe050.xml,5,25,MOT,CHI
0.8649974374866047,2,5,incl,Kuczaj,0.16666666666666666,abe050.xml,4,31,MOT,CHI
-0.023953241022492855,4,12,ipron,Kuczaj,-0.017316017316017285,abe050.xml,7,19,MOT,CHI
-0.12136085700426724,2,6,negate,Kuczaj,-0.03663003663003661,abe050.xml,11,23,MOT,CHI
0.13353139262452252,7,15,preps,Kuczaj,0.059523809523809534,abe050.xml,5,15,MOT,CHI
0.46536324968923326,0,8,quant,Kuczaj,-0.19047619047619047,abe050.xml,1,33,MOT,CHI
1.1585104302491787,1,8,tentat,Kuczaj,0.7857142857142857,abe050.xml,0,33,MOT,CHI
1.9459101490553135,1,2,we,Kuczaj,0.4285714285714286,abe050.xml,1,38,MOT,CHI
-0.7503055943998939,2,17,you,Kuczaj,-0.2523809523809524,abe050.xml,8,15,MOT,CHI
0.4418327522790393,7,9,article,Kuczaj,0.11096938775510207,abe050.xml,9,24,CHI,FAT
1.1631508098056809,0,2,certain,Kuczaj,-0.04081632653061224,abe050.xml,3,44,CHI,FAT
1.0340737675305385,2,5,conj,Kuczaj,0.19047619047619047,abe050.xml,4,38,CHI,FAT
1.7147984280919266,0,2,discrep,Kuczaj,-0.04081632653061224,abe050.xml,1,46,CHI,FAT
0.6061358035703155,2,7,excl,Kuczaj,0.10204081632653059,abe050.xml,5,35,CHI,FAT
0.5877866649021191,11,10,i,Kuczaj,0.1825396825396826,abe050.xml,7,21,CHI,FAT
0.11778303565638382,0,4,incl,Kuczaj,-0.08163265306122448,abe050.xml,6,39,CHI,FAT
0.4393666597838459,14,7,ipron,Kuczaj,0.08994708994708994,abe050.xml,13,15,CHI,FAT
0.5826715642353487,8,13,negate,Kuczaj,0.23809523809523808,abe050.xml,4,24,CHI,FAT
0.2192899819982197,6,12,preps,Kuczaj,0.061224489795918324,abe050.xml,8,23,CHI,FAT
1.5686159179138452,1,3,quant,Kuczaj,0.25170068027210885,abe050.xml,2,43,CHI,FAT
2.058388132482004,1,1,tentat,Kuczaj,0.20918367346938777,abe050.xml,3,44,CHI,FAT
1.4069136483226263,0,2,we,Kuczaj,-0.04081632653061224,abe050.xml,2,45,CHI,FAT
0.24994174446893358,3,2,you,Kuczaj,0.01795918367346938,abe050.xml,22,22,CHI,FAT
0.0,0,0,article,Kuczaj,0.0,abe050.xml,1,1,MOT,FAT
0.0,0,0,discrep,Kuczaj,0.0,abe050.xml,1,1,MOT,FAT
0.6931471805599454,1,0,excl,Kuczaj,0.5,abe050.xml,0,1,MOT,FAT
-0.6931471805599454,0,1,i,Kuczaj,-0.5,abe050.xml,1,0,MOT,FAT
-0.6931471805599454,0,1,ipron,Kuczaj,-0.5,abe050.xml,1,0,MOT,FAT
-0.6931471805599454,0,1,you,Kuczaj,-0.5,abe050.xml,1,0,MOT,FAT
-0.5157396385684199,6,16,article,Kuczaj,-0.15555555555555556,abe050.xml,12,11,CHI,MOT
1.7272209480904837,0,1,certain,Kuczaj,-0.022222222222222223,abe050.xml,2,42,CHI,MOT
0.980829253011726,2,4,conj,Kuczaj,0.15238095238095237,abe050.xml,5,34,CHI,MOT
1.0986122886681096,0,1,discrep,Kuczaj,-0.022222222222222223,abe050.xml,5,39,CHI,MOT
0.54654370636807,0,1,excl,Kuczaj,-0.022222222222222223,abe050.xml,9,35,CHI,MOT
0.864418901167315,5,6,i,Kuczaj,0.2101010101010101,abe050.xml,6,28,CHI,MOT
1.4916548767777167,3,3,incl,Kuczaj,0.2952380952380952,abe050.xml,4,35,CHI,MOT
0.03636764417087468,6,8,ipron,Kuczaj,0.004678362573099393,abe050.xml,13,18,CHI,MOT
0.26236426446749106,1,5,negate,Kuczaj,-0.008333333333333331,abe050.xml,7,32,CHI,MOT
0.03636764417087468,6,8,preps,Kuczaj,0.004678362573099393,abe050.xml,13,18,CHI,MOT
0.3600027340314069,0,4,quant,Kuczaj,-0.08888888888888889,abe050.xml,4,37,CHI,MOT
1.0340737675305387,0,3,tentat,Kuczaj,-0.06666666666666667,abe050.xml,2,40,CHI,MOT
1.791759469228055,0,0,we,Kuczaj,0.0,abe050.xml,5,40,CHI,MOT
0.040821994520255256,3,3,you,Kuczaj,0.003030303030303022,abe050.xml,19,20,CHI,MOT
-0.2876820724517808,0,0,article,Kuczaj,0.0,abe050.xml,2,1,FAT,MOT
-0.2876820724517808,0,0,conj,Kuczaj,0.0,abe050.xml,2,1,FAT,MOT
0.2876820724517808,0,0,incl,Kuczaj,0.0,abe050.xml,1,2,FAT,MOT
0.9808292530117262,1,0,ipron,Kuczaj,0.6666666666666667,abe050.xml,0,2,FAT,MOT
0.4054651081081645,1,0,negate,Kuczaj,0.16666666666666669,abe050.xml,1,1,FAT,MOT
0.2876820724517808,0,0,quant,Kuczaj,0.0,abe050.xml,1,2,FAT,MOT
-0.2876820724517808,0,0,you,Kuczaj,0.0,abe050.xml,2,1,FAT,MOT
0.04469408694742866,13,38,article,Kuczaj,0.026024363233665526,abe169.xml,8,27,CHI,FAT
1.2201674902459168,1,6,certain,Kuczaj,0.1186046511627907,abe169.xml,4,75,CHI,FAT
0.3254224004346279,8,25,conj,Kuczaj,0.11627906976744184,abe169.xml,8,45,CHI,FAT
1.1631508098056809,5,14,discrep,Kuczaj,0.40406976744186046,abe169.xml,3,64,CHI,FAT
-1.0241796938853402,0,19,excl,Kuczaj,-0.22093023255813954,abe169.xml,9,58,CHI,FAT
0.34228620648663255,8,20,i,Kuczaj,0.09547123623011011,abe169.xml,11,47,CHI,FAT
0.6678293725756557,2,9,incl,Kuczaj,0.07209302325581396,abe169.xml,8,67,CHI,FAT
0.19671029424605424,34,22,ipron,Kuczaj,0.057170542635658905,abe169.xml,14,16,CHI,FAT
0.04425500900404078,2,16,negate,Kuczaj,-0.027484143763213537,abe169.xml,9,59,CHI,FAT
0.05236798551731603,13,30,preps,Kuczaj,0.020000000000000018,abe169.xml,12,31,CHI,FAT
-0.1306864404922914,3,26,quant,Kuczaj,-0.06448202959830868,abe169.xml,8,49,CHI,FAT
-0.06899287148695143,0,14,tentat,Kuczaj,-0.16279069767441862,abe169.xml,4,68,CHI,FAT
3.068052935133617,1,1,we,Kuczaj,0.47674418604651164,abe169.xml,1,83,CHI,FAT
-0.14541699985850376,4,18,you,Kuczaj,-0.04528763769889843,abe169.xml,15,49,CHI,FAT
0.36290549368936853,0,3,article,Kuczaj,-0.13043478260869565,abe020.xml,2,18,FAT,CHI
1.1631508098056809,1,4,conj,Kuczaj,0.782608695652174,abe020.xml,0,18,FAT,CHI
0.3566749439387322,1,3,i,Kuczaj,0.026086956521739146,abe020.xml,4,15,FAT,CHI
1.461517782357478,2,3,incl,Kuczaj,0.782608695652174,abe020.xml,0,18,FAT,CHI
0.04445176257083383,1,10,ipron,Kuczaj,0.021739130434782594,abe020.xml,1,11,FAT,CHI
0.382992252256106,0,2,negate,Kuczaj,-0.08695652173913043,abe020.xml,3,18,FAT,CHI
0.46203545959655873,4,8,preps,Kuczaj,0.27826086956521745,abe020.xml,1,10,FAT,CHI
-0.6931471805599454,0,15,you,Kuczaj,-0.6521739130434783,abe020.xml,1,7,FAT,CHI
0.26236426446749106,6,9,article,Kuczaj,0.08333333333333331,abe020.xml,6,15,MOT,CHI
1.413693335308005,0,2,certain,Kuczaj,-0.05555555555555555,abe020.xml,1,33,MOT,CHI
0.5436154465889815,3,7,conj,Kuczaj,0.15079365079365076,abe020.xml,4,22,MOT,CHI
0.5663954749208013,0,6,excl,Kuczaj,-0.16666666666666666,abe020.xml,1,29,MOT,CHI
0.059423420470800625,3,6,i,Kuczaj,0.0,abe020.xml,9,18,MOT,CHI
0.3466246080852309,2,9,incl,Kuczaj,0.09444444444444444,abe020.xml,3,22,MOT,CHI
0.39304258810960724,7,8,ipron,Kuczaj,0.12179487179487175,abe020.xml,6,15,MOT,CHI
0.4418327522790393,3,5,negate,Kuczaj,0.07777777777777778,abe020.xml,7,21,MOT,CHI
0.0377403279828471,5,11,preps,Kuczaj,0.01010101010101011,abe020.xml,6,14,MOT,CHI
1.1451323043030026,1,2,quant,Kuczaj,0.11666666666666668,abe020.xml,4,29,MOT,CHI
1.791759469228055,1,2,tentat,Kuczaj,0.4166666666666667,abe020.xml,1,32,MOT,CHI
