Bottom Level Word,Approx Branch Length,Total Branch Frequency,BLC 1,BLC 1 Frequency,BLC 1 Branch Freq Proportion,BLC 1 Location,BLC 2,BLC 2 Frequency,BLC 2 Branch Freq Proportion,BLC 2 Location,BLC 3,BLC 3 Frequency,BLC 3 Branch Freq Proportion,BLC 3 Location
"('gazetteer', 'dictionary', 'wordbook')",7,45629,book,37675,0.8256810361831292,0.42857142857142855,publication,5706,0.1250520502312126,0.2857142857142857,dictionary,2248,0.04926691358565825,0.8571428571428571
"('regency', 'duration', 'time_period')",4,1876,duration,1876,1.0,0.75,NA,0,0.0,NA,NA,0,0.0,NA
"('Soviets', 'government', 'organization')",4,76166,government,66894,0.8782658929181,0.75,organization,9272,0.12173410708190006,0.5,NA,0,0.0,NA
"('millpond', 'pond', 'lake')",5,5377,lake,3383,0.629161242328436,0.6,pond,1994,0.37083875767156405,0.8,NA,0,0.0,NA
"('crammer', 'teacher', 'educator')",9,58549,person,28981,0.4949871048181865,0.4444444444444444,teacher,19744,0.3372218142069036,0.8888888888888888,adult,6855,0.11708141898239081,0.5555555555555556
"('overtone', 'harmonic', 'sensation')",6,1886,sensation,1886,1.0,0.6666666666666666,NA,0,0.0,NA,NA,0,0.0,NA
"('thesis', 'premise', 'postulate')",5,21685,statement,13990,0.6451464145722849,0.2,premise,3881,0.17897163938206134,0.8,proposition,2018,0.09305971869956191,0.4
"('playmate', 'companion', 'friend')",7,63402,friend,31927,0.5035645563231443,0.7142857142857143,person,28981,0.45709914513737737,0.5714285714285714,companion,2494,0.03933629853947825,0.8571428571428571
"('teller', 'banker', 'financier')",7,30329,person,28981,0.9555540901447459,0.5714285714285714,banker,1348,0.04444590985525405,0.8571428571428571,NA,0,0.0,NA
"('neutrality', 'pH', 'hydrogen_ion_concentration')",4,5987,concentration,5987,1.0,0.25,NA,0,0.0,NA,NA,0,0.0,NA
"('supercomputer', 'mainframe', 'digital_computer')",7,36598,computer,16976,0.4638504836329854,0.5714285714285714,machine,13518,0.36936444614459807,0.42857142857142855,device,5079,0.13877807530466146,0.2857142857142857
"('street', 'community', 'gathering')",4,42060,community,26289,0.6250356633380885,0.75,street,14622,0.3476462196861626,1.0,gathering,1149,0.02731811697574893,0.5
"('spaying', 'neutering', 'sterilization')",6,11100,procedure,11100,1.0,0.3333333333333333,NA,0,0.0,NA,NA,0,0.0,NA
"('wanderlust', 'urge', 'motivation')",4,2550,motivation,1735,0.6803921568627451,0.5,urge,815,0.3196078431372549,0.75,NA,0,0.0,NA
"('duke', 'male_aristocrat', 'aristocrat')",8,47137,person,28981,0.6148248721810892,0.5,leader,15903,0.3373782803317988,0.625,duke,2253,0.047796847487112035,1.0
"('airline', 'tube', 'conduit')",4,4539,tube,2557,0.5633399427186605,0.75,airline,1982,0.4366600572813395,1.0,NA,0,0.0,NA
"('chauvinist', 'patriot', 'national')",7,28981,person,28981,1.0,0.5714285714285714,NA,0,0.0,NA,NA,0,0.0,NA
"('behalf', 'stead', 'work')",4,66260,work,62248,0.9394506489586477,0.5,behalf,4012,0.06054935104135225,1.0,NA,0,0.0,NA
"('trolleybus', 'bus', 'public_transport')",4,6761,bus,6761,1.0,0.75,NA,0,0.0,NA,NA,0,0.0,NA
"('intrigue', 'plot', 'scheme')",8,73543,idea,32798,0.44597038467291245,0.375,plan,21727,0.2954326040547707,0.5,scheme,16804,0.2284921746461254,0.75
"('heiress', 'heir', 'recipient')",8,31335,person,28981,0.9248763363650869,0.5,heir,1339,0.04273176958672411,0.875,recipient,1015,0.03239189404818893,0.75
"('motel', 'motor_hotel', 'hotel')",6,50654,building,20770,0.41003671970624234,0.5,structure,18201,0.35932009318119,0.3333333333333333,hotel,11683,0.23064318711256762,0.6666666666666666
"('shoddy', 'animal_fiber', 'animal_product')",9,22537,material,19057,0.8455872565115145,0.3333333333333333,substance,3480,0.1544127434884856,0.2222222222222222,NA,0,0.0,NA
"('sandpit', 'pit', 'natural_depression')",5,2338,pit,2338,1.0,0.8,NA,0,0.0,NA,NA,0,0.0,NA
"('railbird', 'sports_fan', 'enthusiast')",9,35103,person,28981,0.8255989516565536,0.4444444444444444,supporter,4367,0.12440532148249438,0.6666666666666666,advocate,911,0.025952197817850325,0.5555555555555556
"('dolor', 'grief', 'sorrow')",5,14083,feeling,12671,0.899737271888092,0.2,grief,1412,0.10026272811190798,0.8,NA,0,0.0,NA
"('stateroom', 'cabin', 'room')",5,55823,room,36360,0.651344427923974,0.6,structure,18201,0.3260484029880157,0.4,cabin,1262,0.022607169088010318,0.8
"('circulation', 'dissemination', 'communication')",4,11117,communication,9590,0.8626427993163623,0.5,circulation,1527,0.13735720068363766,1.0,NA,0,0.0,NA
"('reallocation', 'allotment', 'share')",4,15840,share,15840,1.0,0.5,NA,0,0.0,NA,NA,0,0.0,NA
"('mystery', 'perplexity', 'cognitive_state')",4,2781,mystery,2781,1.0,1.0,NA,0,0.0,NA,NA,0,0.0,NA
"('Town', 'architect', 'person')",6,31553,person,28981,0.9184863562894178,0.6666666666666666,architect,2572,0.0815136437105822,0.8333333333333334,NA,0,0.0,NA
"('specimen', 'example', 'cognition')",4,45938,example,43402,0.9447951586921502,0.75,specimen,2536,0.05520484130784971,1.0,NA,0,0.0,NA
"('argyle', 'sock', 'hosiery')",8,4475,clothing,1892,0.4227932960893855,0.5,commodity,1475,0.329608938547486,0.25,sock,1108,0.2475977653631285,0.875
"('toke', 'inhalation', 'breath')",6,5347,breath,5347,1.0,0.6666666666666666,NA,0,0.0,NA,NA,0,0.0,NA
"('demonstrator', 'teacher', 'educator')",9,59371,person,28981,0.48813393744420674,0.4444444444444444,teacher,19744,0.332552929881592,0.8888888888888888,adult,6855,0.11546040996446076,0.5555555555555556
"('mist', 'fog', 'aerosol')",8,9248,phenomenon,3541,0.38289359861591693,0.25,cloud,3448,0.3728373702422145,0.625,mist,1282,0.13862456747404844,1.0
"('Siren', 'sea_nymph', 'nymph')",9,7509,belief,7509,1.0,0.3333333333333333,NA,0,0.0,NA,NA,0,0.0,NA
"('roadhouse', 'hostel', 'hotel')",6,50654,building,20770,0.41003671970624234,0.5,structure,18201,0.35932009318119,0.3333333333333333,hotel,11683,0.23064318711256762,0.6666666666666666
"('misspelling', 'spelling', 'orthography')",4,871,spelling,871,1.0,0.75,NA,0,0.0,NA,NA,0,0.0,NA
"('burial', 'funeral', 'ceremony')",5,5474,funeral,2280,0.4165144318597004,0.8,ceremony,2142,0.391304347826087,0.6,burial,1052,0.19218122031421264,1.0
"('extenuation', 'excuse', 'explanation')",4,22605,statement,13990,0.6188896261888963,0.25,explanation,6409,0.28352134483521346,0.5,excuse,2206,0.0975890289758903,0.75
"('schoolboy', 'male_child', 'schoolchild')",9,28981,person,28981,1.0,0.4444444444444444,NA,0,0.0,NA,NA,0,0.0,NA
"('peepshow', 'skin_flick', 'movie')",6,2822,movie,2822,1.0,0.6666666666666666,NA,0,0.0,NA,NA,0,0.0,NA
"('manor', 'house', 'building')",7,96911,house,49022,0.5058455696463766,0.8571428571428571,building,20770,0.21432035579036435,0.42857142857142855,structure,18201,0.1878114971468667,0.2857142857142857
"('bobcat', 'cat', 'feline')",11,21845,animal,15250,0.6981002517738613,0.2727272727272727,cat,5377,0.24614328221561,0.9090909090909091,mammal,1218,0.05575646601052873,0.5454545454545454
"('newsstand', 'shop', 'mercantile_establishment')",6,33493,structure,18201,0.5434269847430806,0.3333333333333333,shop,15292,0.45657301525691935,0.8333333333333334,NA,0,0.0,NA
"('tonsure', 'boundary', 'region')",5,23367,region,13452,0.5756836564385672,0.6,location,5499,0.23533187828989602,0.4,boundary,4416,0.18898446527153678,0.8
"('anchor', 'television_reporter', 'reporter')",8,30898,person,28981,0.9379571493300537,0.5,reporter,1917,0.062042850669946276,0.75,NA,0,0.0,NA
"('screening', 'examination', 'work')",4,69398,work,62248,0.8969710942678464,0.5,examination,6232,0.08980085881437505,0.75,screening,918,0.01322804691777861,0.25
"('boom', 'noise', 'happening')",4,6946,noise,5455,0.7853440829254247,0.75,boom,1491,0.2146559170745753,1.0,NA,0,0.0,NA
"('tocsin', 'bell', 'acoustic_device')",6,7837,device,5079,0.6480796223044533,0.3333333333333333,bell,2758,0.35192037769554674,0.8333333333333334,NA,0,0.0,NA
"('tapper', 'eavesdropper', 'hearer')",10,30122,person,28981,0.9621207091162606,0.4,spectator,1141,0.03787929088373946,0.6,NA,0,0.0,NA
"('Huguenot', 'Calvinist', 'necessitarian')",10,33412,person,28981,0.8673829761762241,0.4,scholar,1835,0.05492038788459236,0.6,intellectual,1474,0.04411588650784149,0.5
"('ampere', 'current_unit', 'electromagnetic_unit')",5,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA
"('lambkin', 'lamb', 'young_mammal')",7,16824,animal,15250,0.9064431764146458,0.42857142857142855,lamb,1574,0.09355682358535426,0.8571428571428571,NA,0,0.0,NA
"('float', 'stock', 'capital')",4,21358,capital,12188,0.5706526828354714,0.5,stock,9170,0.4293473171645285,0.75,NA,0,0.0,NA
"('snakebite', 'bite', 'wound')",7,10048,injury,7084,0.705015923566879,0.5714285714285714,wound,2077,0.2067078025477707,0.7142857142857143,bite,887,0.08827627388535032,0.8571428571428571
"('navy', 'military_service', 'organization')",4,10952,organization,9272,0.8466033601168736,0.5,navy,1680,0.15339663988312638,1.0,NA,0,0.0,NA
"('spinet', 'piano', 'keyboard_instrument')",8,7181,device,5079,0.7072831082022003,0.25,piano,2102,0.29271689179779975,0.875,NA,0,0.0,NA
"('station', 'radio_frequency', 'frequency')",5,46063,rate,30179,0.6551679221935176,0.4,station,12328,0.2676334585241951,0.6,frequency,3556,0.0771986192822873,0.6
"('bungalow', 'house', 'building')",7,95750,house,49022,0.5119791122715405,0.8571428571428571,building,20770,0.2169190600522193,0.42857142857142855,structure,18201,0.190088772845953,0.2857142857142857
"('crib', 'bin', 'granary')",8,12289,facility,9713,0.7903816421189682,0.25,container,1536,0.12498982830173326,0.25,bin,1040,0.08462852957929856,0.375
"('mainstream', 'belief', 'cognition')",4,8601,belief,7509,0.8730380188350192,0.75,mainstream,1092,0.1269619811649808,1.0,NA,0,0.0,NA
"('whiteout', 'snow', 'weather')",8,12526,weather,5873,0.4688647612965033,0.75,phenomenon,3541,0.28269200063867156,0.25,snow,3112,0.24844323806482516,0.875
"('referee', 'adjudicator', 'person')",6,30397,person,28981,0.9534164555712735,0.6666666666666666,referee,1416,0.04658354442872652,1.0,NA,0,0.0,NA
"('overhead', 'ceiling', 'upper_surface')",5,13076,surface,10361,0.7923676965432854,0.4,ceiling,2715,0.2076323034567146,0.8,NA,0,0.0,NA
"('subscription', 'payment', 'cost')",5,37479,cost,26556,0.7085567918034099,0.6,payment,9811,0.26177325969209425,0.8,subscription,1112,0.02966994850449585,1.0
"('quadriceps', 'extensor_muscle', 'skeletal_muscle')",8,6149,muscle,3792,0.6166856399414539,0.625,organ,2357,0.3833143600585461,0.375,NA,0,0.0,NA
"('syndrome', 'complex', 'whole')",7,56205,idea,32798,0.5835423894671292,0.42857142857142855,whole,11228,0.19976870385197046,0.7142857142857143,concept,9093,0.1617827595409661,0.5714285714285714
"('nylons', 'stocking', 'hosiery')",8,4209,clothing,1892,0.4495129484438109,0.5,commodity,1475,0.35043953433119507,0.25,stocking,842,0.20004751722499406,0.875
"('quartile', 'mark', 'appraisal')",6,7231,mark,6139,0.8489835430784124,0.8333333333333334,appraisal,1092,0.1510164569215876,0.6666666666666666,NA,0,0.0,NA
"('forefather', 'predecessor', 'person')",6,30603,person,28981,0.9469986602620658,0.6666666666666666,predecessor,1622,0.05300133973793419,0.8333333333333334,NA,0,0.0,NA
"('walnut', 'edible_nut', 'nut')",10,9447,fruit,5118,0.5417592886630677,0.6,seed,2821,0.2986133163967397,0.7,nut,1508,0.15962739494019265,0.8
"('umbra', 'shadow', 'shade')",5,9919,shadow,4108,0.41415465268676277,0.8,dark,3706,0.37362637362637363,0.2,shade,2105,0.2122189736868636,0.6
"('teakettle', 'kettle', 'pot')",9,5394,pot,2936,0.5443084909158324,0.7777777777777778,container,1536,0.28476084538375973,0.2222222222222222,kettle,922,0.17093066370040785,0.8888888888888888
"('circumference', 'boundary_line', 'boundary')",6,23367,region,13452,0.5756836564385672,0.5,location,5499,0.23533187828989602,0.3333333333333333,boundary,4416,0.18898446527153678,0.6666666666666666
"('capitalist', 'conservative', 'adult')",7,41916,person,28981,0.6914066227693482,0.5714285714285714,adult,6855,0.16354136845118808,0.7142857142857143,conservative,4134,0.09862582307472087,0.8571428571428571
"('stock', 'repute', 'standing')",4,19323,stock,9170,0.4745639910986907,0.75,status,8688,0.4496196242819438,0.25,standing,1465,0.07581638461936552,0.5
"('cuckold', 'husband', 'spouse')",9,45206,person,28981,0.6410874662655399,0.4444444444444444,husband,12263,0.27126930053532716,0.8888888888888888,relative,3157,0.06983586249612883,0.5555555555555556
"('liver', 'internal_organ', 'organ')",5,3897,organ,2357,0.6048242237618681,0.6,liver,1540,0.3951757762381319,1.0,NA,0,0.0,NA
"('gusto', 'enjoyment', 'enthusiasm')",5,22572,feeling,12671,0.5613592060960482,0.2,pleasure,5853,0.25930356193514087,0.4,enthusiasm,3010,0.13335105440368597,0.4
"('sedition', 'misdemeanor', 'crime')",5,8637,crime,8637,1.0,0.6,NA,0,0.0,NA,NA,0,0.0,NA
"('bight', 'bay', 'body_of_water')",4,2097,bay,2097,1.0,0.75,NA,0,0.0,NA,NA,0,0.0,NA
"('cell', 'compartment', 'amorphous_shape')",5,19505,cell,13153,0.6743399128428608,1.0,location,5499,0.2819277108433735,0.4,compartment,853,0.043732376313765704,0.8
"('pillbox', 'hat', 'headdress')",7,7348,hat,3981,0.5417800762112139,0.8571428571428571,clothing,1892,0.25748502994011974,0.5714285714285714,commodity,1475,0.2007348938486663,0.2857142857142857
"('proofreader', 'printer', 'skilled_worker')",8,49732,person,28981,0.5827435051878066,0.5,worker,18247,0.36690661948041503,0.625,printer,2504,0.05034987533177833,0.875
"('tabloid', 'newspaper', 'print_media')",5,10826,newspaper,8544,0.7892111583225568,0.8,medium,2282,0.2107888416774432,0.4,NA,0,0.0,NA
"('warmongering', 'hawkishness', 'political_orientation')",6,10758,attitude,10758,1.0,0.5,NA,0,0.0,NA,NA,0,0.0,NA
"('Wedgwood', 'pottery', 'ceramic_ware')",6,984,pottery,984,1.0,0.8333333333333334,NA,0,0.0,NA,NA,0,0.0,NA
"('spume', 'foam', 'bubble')",5,843,bubble,843,1.0,0.6,NA,0,0.0,NA,NA,0,0.0,NA
"('question', 'questioning', 'speech_act')",4,38608,question,38608,1.0,1.0,NA,0,0.0,NA,NA,0,0.0,NA
"('suffering', 'misery', 'ill-being')",4,2329,misery,1329,0.5706311721769,0.75,suffering,1000,0.42936882782310004,1.25,NA,0,0.0,NA
"('excavation', 'creating_by_removal', 'creation')",4,5784,creation,4957,0.8570193637621023,0.5,excavation,827,0.14298063623789764,1.0,NA,0,0.0,NA
"('floater', 'contract', 'written_agreement')",8,54688,contract,15672,0.28657109420713867,0.875,agreement,15627,0.28574824458747805,0.25,statement,13990,0.255814803978935,0.125
"('turntable', 'tray', 'receptacle')",5,3362,tray,1826,0.5431290898274836,0.8,container,1536,0.45687091017251635,0.4,NA,0,0.0,NA
"('bookkeeper', 'accountant', 'businessperson')",7,31180,person,28981,0.9294740218088519,0.5714285714285714,accountant,2199,0.07052597819114817,0.8571428571428571,NA,0,0.0,NA
"('fob', 'vest_pocket', 'pocket')",7,13663,bag,6955,0.5090390104662227,0.42857142857142855,pocket,5172,0.3785405840591378,0.7142857142857143,container,1536,0.11242040547463954,0.2857142857142857
"('imperativeness', 'urgency', 'necessity')",4,36556,need,33660,0.9207790786738155,0.25,necessity,2036,0.05569537148484517,0.5,urgency,860,0.023525549841339314,0.75
"('watercolorist', 'painter', 'artist')",7,38767,person,28981,0.7475688085227126,0.5714285714285714,artist,8105,0.20906956947919622,0.7142857142857143,painter,1681,0.04336162199809116,0.8571428571428571
"('drawer', 'container', 'storage_space')",5,21341,structure,18201,0.8528653765053184,0.4,drawer,1604,0.07516048919919403,1.0,container,1536,0.07197413429548756,0.4
"('marketing', 'shopping', 'buying')",7,13422,marketing,3690,0.2749217702279839,0.7142857142857143,purchase,3671,0.27350618387721654,0.5714285714285714,acquisition,3245,0.24176724780211592,0.42857142857142855
"('Germinal', 'Revolutionary_calendar_month', 'calendar_month')",5,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA
"('hatchback', 'car_door', 'door')",8,51378,door,30166,0.5871384639339795,0.75,structure,18201,0.3542566857409786,0.25,barrier,3011,0.05860485032504185,0.5
"('brigade', 'army_unit', 'military_unit')",5,10517,organization,9272,0.8816202339070077,0.4,brigade,1245,0.11837976609299229,1.0,NA,0,0.0,NA
"('aliyah', 'immigration', 'migration')",4,2461,migration,1400,0.5688744412840309,0.5,immigration,1061,0.43112555871596914,0.75,NA,0,0.0,NA
"('mutineer', 'insurgent', 'reformer')",9,29781,person,28981,0.9731372351499278,0.4444444444444444,reformer,800,0.026862764850072194,0.6666666666666666,NA,0,0.0,NA
"('ice', 'diamond', 'jewel')",7,7674,ice,3856,0.5024758926244461,0.5714285714285714,diamond,1642,0.21396924680740162,0.8571428571428571,decoration,1354,0.17643992702632263,0.2857142857142857
"('masseuse', 'massager', 'physical_therapist')",9,35454,person,28981,0.817425396288148,0.4444444444444444,expert,5580,0.1573870367236419,0.5555555555555556,therapist,893,0.025187566988210074,0.6666666666666666
"('cargo', 'merchandise', 'commodity')",4,2457,commodity,1475,0.6003256003256003,0.5,cargo,982,0.39967439967439966,1.0,NA,0,0.0,NA
"('lisle', 'thread', 'cord')",4,2175,thread,1220,0.5609195402298851,0.75,cord,955,0.43908045977011495,0.5,NA,0,0.0,NA
"('chantry', 'chapel', 'place_of_worship')",6,40845,building,20770,0.5085077732892643,0.5,structure,18201,0.44561145795078955,0.3333333333333333,chapel,1874,0.045880768759946136,0.8333333333333334
"('voucher', 'supporter', 'advocate')",7,35128,person,28981,0.8250113869278068,0.5714285714285714,supporter,4367,0.12431678433158734,0.8571428571428571,advocate,911,0.025933728080163972,0.7142857142857143
"('jungle', 'forest', 'vegetation')",4,18509,collection,9639,0.5207736776703226,0.25,forest,6832,0.3691177265114269,0.75,vegetation,1026,0.05543249230104274,0.5
"('dramatics', 'extracurricular_activity', 'education')",4,25987,education,25987,1.0,0.5,NA,0,0.0,NA,NA,0,0.0,NA
"('copper', 'coin', 'coinage')",7,23405,standard,15156,0.6475539414654988,0.2857142857142857,currency,4041,0.17265541550950653,0.5714285714285714,coin,2552,0.10903653065584278,0.8571428571428571
"('remark', 'attention', 'basic_cognitive_process')",5,17044,attention,13968,0.8195259328796057,0.8,remark,3076,0.18047406712039427,0.4,NA,0,0.0,NA
"('Chateaubriand', 'fillet', 'beefsteak')",7,3772,meat,3772,1.0,0.42857142857142855,NA,0,0.0,NA,NA,0,0.0,NA
"('endorsement', 'signature', 'name')",4,33847,name,32309,0.9545602269034184,0.5,signature,1538,0.045439773096581676,0.75,NA,0,0.0,NA
"('patrol', 'army_unit', 'military_unit')",5,10263,organization,9272,0.9034395400954887,0.4,patrol,991,0.09656045990451136,1.0,NA,0,0.0,NA
"('tactic', 'plan_of_action', 'plan')",6,56367,idea,32798,0.5818652757819291,0.5,plan,21727,0.38545602923696487,0.6666666666666666,tactic,1842,0.03267869498110597,1.0
"('villager', 'inhabitant', 'person')",6,31544,person,28981,0.9187484149125031,0.6666666666666666,inhabitant,1635,0.05183236114633528,0.8333333333333334,villager,928,0.029419223941161553,1.0
"('eyebrow', 'hair', 'body_covering')",6,16388,hair,15020,0.9165242860629729,0.8333333333333334,eyebrow,1368,0.08347571393702709,1.0,NA,0,0.0,NA
"('leverage', 'investing', 'finance')",7,11972,finance,5983,0.4997494153023722,0.7142857142857143,transaction,4374,0.3653524891413298,0.42857142857142855,commerce,1615,0.13489809555629803,0.5714285714285714
"('processor', 'business', 'organization')",4,49653,business,38204,0.7694197732261897,0.75,organization,9272,0.18673594747547984,0.5,processor,2177,0.043844279298330416,1.0
"('gallery', 'audience', 'gathering')",4,11239,audience,6500,0.578343268974108,0.75,gallery,3590,0.31942343624877656,1.0,gathering,1149,0.1022332947771154,0.5
"('sarcophagus', 'coffin', 'box')",5,14069,box,11292,0.8026156798635298,0.6,container,1536,0.10917620299950245,0.4,coffin,1241,0.0882081171369678,0.8
"('deepness', 'low_pitch', 'pitch')",4,3003,pitch,3003,1.0,0.5,NA,0,0.0,NA,NA,0,0.0,NA
"('revivalism', 'evangelicalism', 'Protestantism')",11,13538,belief,7509,0.5546609543507165,0.2727272727272727,religion,4798,0.3544098094253213,0.6363636363636364,morality,1231,0.09092923622396218,0.09090909090909091
"('successor', 'peer', 'person')",6,32199,person,28981,0.9000590080437281,0.6666666666666666,successor,1973,0.06127519488182863,1.0,peer,1245,0.03866579707444331,0.8333333333333334
"('hajj', 'pilgrimage', 'pillar_of_Islam')",10,57276,idea,32798,0.5726307703051889,0.3,principle,13877,0.24228298065507367,0.4,journey,5469,0.09548501990362455,0.3
