DocId,Speaker,Replier,S Word,S BLC,S Path Similarity,S Path Ratio,S Frequency,R word,R BLC,R Path Similarity,R Path Ratio,R Frequency,Sparsity S-R,Sparsity R-S
nina01.xml,MOT,CHI,pooch,NA,NA,NA,3,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,giant_panda,NA,NA,NA,2,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,man,man,1.0,0.7142857142857143,2,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,topographic_point,NA,NA,NA,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,honey,NA,NA,NA,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,kangaroo,mammal,-0.25,0.8571428571428571,4,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,cup,cup,1.0,0.8461538461538461,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,black,color,-0.3333333333333333,0.875,2,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,button,device,-0.25,0.9,2,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,pink,color,-0.3333333333333333,0.7777777777777778,2,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,chicken,chicken,1.0,0.8,2,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,mouse,mouse,1.0,0.8571428571428571,7,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,cow,cow,1.0,0.9444444444444444,4,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,hello,NA,NA,NA,4,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,drink,NA,NA,NA,2,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,throw,NA,NA,NA,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,Moon,NA,NA,NA,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,privation,NA,NA,NA,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,right,idea,-0.25,0.6666666666666666,9,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,dentition,NA,NA,NA,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,book,book,1.0,0.6428571428571429,7,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,fall,NA,NA,NA,6,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,yellow,color,-0.3333333333333333,0.7777777777777778,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,lap,NA,NA,NA,3,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,catch,NA,NA,NA,2,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,White,NA,NA,NA,3,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,ma,NA,NA,NA,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,mouth,mouth,1.0,0.9,4,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,picture,picture,1.0,0.7,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,head,head,1.0,0.75,2,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,red,color,-0.3333333333333333,0.7777777777777778,2,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,dance,art,-0.5,0.6363636363636364,7,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,reading,reading,1.0,0.875,2,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,put_option,NA,NA,NA,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,O.K.,NA,NA,NA,16,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,sealing_wax,NA,NA,NA,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,beloved,NA,NA,NA,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,bus,bus,1.0,0.8888888888888888,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,attempt,attempt,1.0,0.46153846153846156,5,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,shoe,shoe,1.0,0.7777777777777778,3,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,Nice,NA,NA,NA,5,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,clock,instrument,-0.25,0.8333333333333334,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,see,NA,NA,NA,4,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,touch,NA,NA,NA,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,giraffe,giraffe,1.0,0.9333333333333333,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,axial_rotation,NA,NA,NA,2,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,shape,shape,1.0,0.625,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,discovery,discovery,1.0,0.5,2,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,balloon,aircraft,-0.3333333333333333,0.8461538461538461,2,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,bon_mot,NA,NA,NA,26,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,stick,NA,NA,NA,4,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,bear,bear,1.0,0.8571428571428571,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,bug,NA,NA,NA,4,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,block,block,1.0,0.5555555555555556,2,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,playing,playing,1.0,0.9,4,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,end,end,1.0,0.6666666666666666,4,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,leaf,leaf,1.0,0.7,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,space,NA,NA,NA,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,tear,NA,NA,NA,3,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,bag,bag,1.0,0.6363636363636364,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,bow,NA,NA,NA,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,rabbit,rabbit,1.0,0.8666666666666667,40,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,hop,NA,NA,NA,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,letter,letter,1.0,0.8235294117647058,3,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,expression,expression,1.0,0.46153846153846156,4,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,hog,NA,NA,NA,7,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,start,NA,NA,NA,2,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,painting,art,-0.3333333333333333,0.8,3,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,dad,NA,NA,NA,3,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,bunny,NA,NA,NA,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,Peel,NA,NA,NA,2,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,americium,NA,NA,NA,5,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,box,box,1.0,0.7,14,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,blue,color,-0.3333333333333333,0.875,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,go,NA,NA,NA,2,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,lying,lying,1.0,0.8888888888888888,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,Ohio,NA,NA,NA,37,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,cookie,cookie,1.0,0.7777777777777778,4,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,puzzle,subject,-0.25,0.875,2,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,fit,NA,NA,NA,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,telephone,equipment,-0.3333333333333333,0.8,3,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,hug,NA,NA,NA,2,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,floor,floor,1.0,0.7777777777777778,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,knee,NA,NA,NA,1,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,row,line,-0.5,0.8571428571428571,3,NA,NA,NA,NA,NA,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,yellow,color,-0.3333333333333333,0.7777777777777778,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,fall,NA,NA,NA,10,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,White,NA,NA,NA,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,baby,baby,1.0,0.8461538461538461,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,chair,chair,1.0,0.75,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,boat,boat,1.0,0.7142857142857143,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,Ohio,NA,NA,NA,11,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,head,head,1.0,0.75,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,zebra,zebra,1.0,0.9333333333333333,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,meow,NA,NA,NA,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,teddy,NA,NA,NA,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,dance,art,-0.5,0.6363636363636364,3,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,reading,reading,1.0,0.875,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,monkey,monkey,1.0,0.75,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,cat,cat,1.0,0.8125,5,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,milk,food,-0.3333333333333333,0.875,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,axial_rotation,NA,NA,NA,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,shelf,device,-0.3333333333333333,0.8888888888888888,4,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,bus,bus,1.0,0.8888888888888888,4,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,building,house,0.5,0.46153846153846156,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,play,NA,NA,NA,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,blanket,blanket,1.0,0.8888888888888888,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,dancing,discipline,-0.25,0.6842105263157895,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,shoe,shoe,1.0,0.7777777777777778,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,Nice,NA,NA,NA,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,back,NA,NA,NA,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,read,NA,NA,NA,3,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,poor_people,NA,NA,NA,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,pat,pat,1.0,0.8571428571428571,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,kangaroo,mammal,-0.25,0.8571428571428571,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,bend,NA,NA,NA,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,horse,horse,1.0,0.7777777777777778,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,get,NA,NA,NA,4,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,moo,NA,NA,NA,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,hug,NA,NA,NA,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,fit,NA,NA,NA,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,splinter,NA,NA,NA,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,pool,pool,1.0,0.46153846153846156,20,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,end,end,1.0,0.6666666666666666,4,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,lady,woman,-0.5,0.7857142857142857,10,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,bump,NA,NA,NA,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,pooch,NA,NA,NA,3,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,bow,NA,NA,NA,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,rabbit,rabbit,1.0,0.8666666666666667,24,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,hop,NA,NA,NA,4,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,letter,letter,1.0,0.8235294117647058,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,expression,expression,1.0,0.46153846153846156,15,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,hog,NA,NA,NA,4,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,drink,NA,NA,NA,5,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,talk,NA,NA,NA,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,man,man,1.0,0.7142857142857143,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,fix,NA,NA,NA,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,dad,NA,NA,NA,4,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,bunny,NA,NA,NA,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,honey,NA,NA,NA,3,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,climb,NA,NA,NA,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,beloved,NA,NA,NA,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,ball,ball,1.0,0.8,8,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,manner,manner,1.0,0.5714285714285714,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,black,color,-0.3333333333333333,0.875,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,lie,NA,NA,NA,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,egg,egg,1.0,0.8181818181818182,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,knee,NA,NA,NA,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,mouse,mouse,1.0,0.8571428571428571,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,mouth,mouth,1.0,0.9,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,cookie,cookie,1.0,0.7777777777777778,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,cow,cow,1.0,0.9444444444444444,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,room,room,1.0,0.6363636363636364,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,eating,consumption,-0.5,0.75,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,hello,NA,NA,NA,4,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,drinking,consumption,-0.5,0.8571428571428571,5,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,box,box,1.0,0.7,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,injury,injury,1.0,0.6666666666666666,2,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,fish,fish,1.0,0.5555555555555556,3,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,lap,NA,NA,NA,1,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,row,line,-0.5,0.8571428571428571,24,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,leg,leg,1.0,0.8888888888888888,5,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,book,book,1.0,0.6428571428571429,14,3791,1465
nina01.xml,MOT,CHI,NA,NA,NA,NA,NA,dress,NA,NA,NA,4,3791,1465
nina02.xml,CHI,MOT,splinter,NA,NA,NA,2,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,hour_angle,NA,NA,NA,2,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,talk,NA,NA,NA,1,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,measure,decision,-0.25,0.7692307692307693,1,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,dog,dog,1.0,0.7368421052631579,4,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,train,train,1.0,0.8,6,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,brown,color,-0.3333333333333333,0.7777777777777778,1,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,chair,chair,1.0,0.75,1,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,Ohio,NA,NA,NA,11,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,head,head,1.0,0.75,2,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,belly_laugh,NA,NA,NA,1,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,truck,truck,1.0,0.75,5,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,fix,NA,NA,NA,3,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,foot,foot,1.0,0.8888888888888888,3,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,eye,eye,1.0,0.7777777777777778,1,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,lamb,animal,-0.25,0.9,3,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,wall,wall,1.0,0.7777777777777778,1,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,sock,clothing,-0.25,0.9166666666666666,1,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,door,door,1.0,0.8181818181818182,1,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,bus,bus,1.0,0.8888888888888888,2,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,play,NA,NA,NA,1,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,White,NA,NA,NA,3,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,sheep,sheep,1.0,0.8823529411764706,2,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,Nice,NA,NA,NA,3,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,stopping_point,NA,NA,NA,3,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,tail,tail,1.0,0.8571428571428571,6,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,shop,shop,1.0,0.75,1,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,male_child,NA,NA,NA,2,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,pat,pat,1.0,0.8571428571428571,2,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,bend,NA,NA,NA,6,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,street,street,1.0,0.8,2,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,kiss,NA,NA,NA,6,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,porch,structure,-0.5,0.75,1,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,road,street,0.3333333333333333,0.6,3,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,hello,NA,NA,NA,5,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,table,table,1.0,0.7142857142857143,1,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,puppet,NA,NA,NA,1,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,bear,bear,1.0,0.8571428571428571,1,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,drink,NA,NA,NA,3,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,ear,NA,NA,NA,1,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,block,block,1.0,0.5555555555555556,1,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,playing,playing,1.0,0.9,2,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,work,NA,NA,NA,2,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,bump,NA,NA,NA,5,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,pooch,NA,NA,NA,30,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,stay,NA,NA,NA,1,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,peanut,NA,NA,NA,1,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,towel,piece,-0.3333333333333333,0.5625,5,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,expression,expression,1.0,0.46153846153846156,3,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,toot,NA,NA,NA,11,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,sky,sky,1.0,0.8571428571428571,2,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,house,house,1.0,0.6923076923076923,3,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,engine,machine,-0.3333333333333333,0.6,2,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,home_plate,NA,NA,NA,8,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,duck,duck,1.0,0.8125,8,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,car,car,1.0,0.8571428571428571,13,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,moo,NA,NA,NA,4,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,black,color,-0.3333333333333333,0.875,5,NA,NA,NA,NA,NA,1077,1900
nina02.xml,CHI,MOT,pedal_point,NA,NA,NA,2,NA,NA,NA,NA,NA,1077,1900
