DocId,Speaker,Replier,S Word,S BLC,S Path Similarity,S Path Ratio,S Frequency,R word,R BLC,R Path Similarity,R Path Ratio,R Frequency,Sparsity S-R,Sparsity R-S
adam01.xml,CHI,MOT,shingle,NA,NA,NA,1,NA,NA,NA,NA,NA,1069,926
adam01.xml,CHI,MOT,box,box,1.0,0.7,2,NA,NA,NA,NA,NA,1069,926
adam01.xml,CHI,MOT,hit,NA,NA,NA,1,NA,NA,NA,NA,NA,1069,926
adam01.xml,CHI,MOT,beat,NA,NA,NA,1,NA,NA,NA,NA,NA,1069,926
adam01.xml,CHI,MOT,rubber,latex,-0.5,0.9166666666666666,1,NA,NA,NA,NA,NA,1069,926
adam01.xml,CHI,MOT,car,car,1.0,0.8571428571428571,2,NA,NA,NA,NA,NA,1069,926
adam01.xml,CHI,MOT,tomato,vegetable,-0.3333333333333333,0.8,5,NA,NA,NA,NA,NA,1069,926
adam01.xml,CHI,MOT,choice,choice,1.0,0.875,1,NA,NA,NA,NA,NA,1069,926
adam01.xml,CHI,MOT,giraffe,giraffe,1.0,0.9333333333333333,1,NA,NA,NA,NA,NA,1069,926
adam01.xml,CHI,MOT,see,NA,NA,NA,1,NA,NA,NA,NA,NA,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,poor_people,NA,NA,NA,2,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,ball,ball,1.0,0.8,2,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,Nice,NA,NA,NA,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,road,street,0.3333333333333333,0.6,3,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,home,home,1.0,0.8888888888888888,2,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,hit,NA,NA,NA,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,kind,kind,1.0,0.6153846153846154,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,filing,NA,NA,NA,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,screwdriver,tool,-0.3333333333333333,0.9,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,book,book,1.0,0.6428571428571429,3,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,pencil,pencil,1.0,0.8888888888888888,4,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,surprise,NA,NA,NA,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,read,NA,NA,NA,2,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,case,NA,NA,NA,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,cat,cat,1.0,0.8125,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,bulldozer,tractor,-0.5,0.9230769230769231,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,go,NA,NA,NA,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,Ohio,NA,NA,NA,4,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,put_option,NA,NA,NA,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,pillow,pillow,1.0,0.875,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,Lashkar-e-Taiba,NA,NA,NA,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,basket,container,-0.5,0.7777777777777778,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,sill,device,-0.25,0.9,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,piece,piece,1.0,0.3333333333333333,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,expression,expression,1.0,0.46153846153846156,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,floor,floor,1.0,0.7777777777777778,2,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,departure,departure,1.0,0.625,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,show,NA,NA,NA,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,pony,horse,-0.5,0.8333333333333334,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,dog,dog,1.0,0.7368421052631579,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,mouth,mouth,1.0,0.9,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,back,NA,NA,NA,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,bunny,NA,NA,NA,2,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,transcript,NA,NA,NA,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,americium,NA,NA,NA,2,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,bon_mot,NA,NA,NA,6,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,horn,NA,NA,NA,3,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,grader,grader,1.0,0.9230769230769231,2,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,palace,NA,NA,NA,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,see,NA,NA,NA,2,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,writing,creation,-0.25,0.9,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,head,head,1.0,0.75,2,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,play,NA,NA,NA,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,mine,mine,1.0,0.8571428571428571,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,paper,paper,1.0,0.6153846153846154,6,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,fix,NA,NA,NA,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,get,NA,NA,NA,3,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,ladder,ladder,1.0,0.8,2,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,fine,NA,NA,NA,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,horse,horse,1.0,0.7777777777777778,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,box,box,1.0,0.7,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,chair,chair,1.0,0.75,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,window,window,1.0,0.8,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,soil,NA,NA,NA,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,privation,NA,NA,NA,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,part,word,0.3333333333333333,0.13043478260869565,3,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,tape,tape,1.0,0.6666666666666666,3,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,move,NA,NA,NA,1,1069,926
adam01.xml,CHI,MOT,NA,NA,NA,NA,NA,bookshelf,NA,NA,NA,1,1069,926
adam01.xml,CHI,URS,checker,worker,-0.25,0.9166666666666666,1,NA,NA,NA,NA,NA,59,25
adam01.xml,CHI,URS,horn,NA,NA,NA,1,NA,NA,NA,NA,NA,59,25
adam01.xml,CHI,URS,read,NA,NA,NA,1,NA,NA,NA,NA,NA,59,25
adam01.xml,CHI,URS,fall,NA,NA,NA,1,NA,NA,NA,NA,NA,59,25
adam01.xml,CHI,URS,pool,pool,1.0,0.46153846153846156,2,NA,NA,NA,NA,NA,59,25
adam01.xml,CHI,URS,funny_story,NA,NA,NA,1,NA,NA,NA,NA,NA,59,25
adam01.xml,CHI,URS,soil,NA,NA,NA,3,NA,NA,NA,NA,NA,59,25
adam01.xml,CHI,URS,shadow,shadow,1.0,0.8888888888888888,2,NA,NA,NA,NA,NA,59,25
adam01.xml,CHI,URS,O.K.,NA,NA,NA,4,NA,NA,NA,NA,NA,59,25
adam01.xml,URS,CHI,return,NA,NA,NA,1,NA,NA,NA,NA,NA,41,37
adam01.xml,URS,CHI,stool,furniture,-0.3333333333333333,0.9,1,NA,NA,NA,NA,NA,41,37
adam01.xml,URS,CHI,label,NA,NA,NA,1,NA,NA,NA,NA,NA,41,37
adam01.xml,URS,CHI,choice,choice,1.0,0.875,1,NA,NA,NA,NA,NA,41,37
adam01.xml,URS,CHI,NA,NA,NA,NA,NA,horn,NA,NA,NA,2,41,37
adam01.xml,URS,CHI,NA,NA,NA,NA,NA,record,record,1.0,0.5,2,41,37
adam01.xml,URS,CHI,NA,NA,NA,NA,NA,supplication,supplication,1.0,0.8888888888888888,2,41,37
adam01.xml,URS,CHI,NA,NA,NA,NA,NA,discovery,discovery,1.0,0.5,1,41,37
adam01.xml,URS,CHI,NA,NA,NA,NA,NA,paper,paper,1.0,0.6153846153846154,2,41,37
adam01.xml,URS,CHI,NA,NA,NA,NA,NA,pencil,pencil,1.0,0.8888888888888888,3,41,37
adam01.xml,URS,CHI,NA,NA,NA,NA,NA,expression,expression,1.0,0.46153846153846156,2,41,37
adam01.xml,RIC,CHI,game,game,1.0,0.4,1,NA,NA,NA,NA,NA,9,24
adam01.xml,RIC,CHI,NA,NA,NA,NA,NA,fall,NA,NA,NA,4,9,24
adam01.xml,RIC,CHI,NA,NA,NA,NA,NA,record,record,1.0,0.5,1,9,24
adam01.xml,MOT,CHI,fire,fire,1.0,0.7142857142857143,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,park,park,1.0,0.875,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,bee,insect,-0.3333333333333333,0.8461538461538461,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,pool,pool,1.0,0.46153846153846156,3,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,right,idea,-0.25,0.6666666666666666,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,hill,hill,1.0,0.7142857142857143,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,pin,jewelry,-0.5,0.8,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,kind,kind,1.0,0.6153846153846154,5,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,chewing_gum,NA,NA,NA,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,stool,furniture,-0.3333333333333333,0.9,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,ball,ball,1.0,0.8,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,tonight,NA,NA,NA,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,broom,broom,1.0,0.8888888888888888,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,hat,hat,1.0,0.8333333333333334,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,stay,NA,NA,NA,2,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,hop,NA,NA,NA,2,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,case,NA,NA,NA,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,shoe,shoe,1.0,0.7777777777777778,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,cat,cat,1.0,0.8125,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,guess,NA,NA,NA,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,ascent,NA,NA,NA,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,go,NA,NA,NA,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,Ohio,NA,NA,NA,10,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,tractor,vehicle,-0.25,0.8461538461538461,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,rain,weather,-0.3333333333333333,0.8181818181818182,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,tank,vehicle,-0.3333333333333333,0.9333333333333333,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,shirt,shirt,1.0,0.7692307692307693,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,time,NA,NA,NA,2,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,plaything,doll,0.5,0.625,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,transcript,NA,NA,NA,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,apple,fruit,-0.3333333333333333,0.8333333333333334,2,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,mouth,mouth,1.0,0.9,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,bunny,NA,NA,NA,3,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,rich_person,NA,NA,NA,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,O.K.,NA,NA,NA,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,napkin,napkin,1.0,0.9090909090909091,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,part,word,0.3333333333333333,0.13043478260869565,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,couple,couple,1.0,0.8571428571428571,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,truck,truck,1.0,0.75,5,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,bon_mot,NA,NA,NA,3,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,head,head,1.0,0.75,2,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,foot,foot,1.0,0.8888888888888888,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,paper,paper,1.0,0.6153846153846154,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,smart,NA,NA,NA,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,water,water,1.0,0.8666666666666667,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,circus,NA,NA,NA,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,horse,horse,1.0,0.7777777777777778,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,hole,hole,1.0,0.7692307692307693,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,window,window,1.0,0.8,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,fall,NA,NA,NA,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,privation,NA,NA,NA,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,car,car,1.0,0.8571428571428571,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,palace,NA,NA,NA,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,shave,NA,NA,NA,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,drive,NA,NA,NA,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,see,NA,NA,NA,1,NA,NA,NA,NA,NA,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,poor_people,NA,NA,NA,1,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,hello,NA,NA,NA,3,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,pool,pool,1.0,0.46153846153846156,19,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,spot,spot,1.0,0.5555555555555556,1,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,bath,NA,NA,NA,1,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,right,idea,-0.25,0.6666666666666666,1,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,home,home,1.0,0.8888888888888888,1,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,hit,NA,NA,NA,1,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,cow,cow,1.0,0.9444444444444444,1,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,manner,manner,1.0,0.5714285714285714,1,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,ball,ball,1.0,0.8,7,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,camper,NA,NA,NA,1,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,pencil,pencil,1.0,0.8888888888888888,5,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,expression,expression,1.0,0.46153846153846156,2,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,belt,belt,1.0,0.8181818181818182,1,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,read,NA,NA,NA,6,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,head,head,1.0,0.75,5,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,tea,food,-0.3333333333333333,0.8,4,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,ascent,NA,NA,NA,6,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,go,NA,NA,NA,3,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,car,car,1.0,0.8571428571428571,5,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,bend,NA,NA,NA,2,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,cookie,cookie,1.0,0.7777777777777778,1,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,tractor,vehicle,-0.25,0.8461538461538461,11,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,meow,NA,NA,NA,10,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,comb,NA,NA,NA,3,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,man,man,1.0,0.7142857142857143,9,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,return,NA,NA,NA,1,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,game,game,1.0,0.4,3,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,plaything,doll,0.5,0.625,2,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,giant_panda,NA,NA,NA,1,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,friend,friend,1.0,0.7272727272727273,2,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,draw,NA,NA,NA,2,886,1569
adam01.xml,MOT,CHI,NA,NA,NA,NA,NA,bunny,NA,NA,NA,8,886,1569
